"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type"
-16.3627,127.9967,349.6,1,1,"2019-12-25",512,"Aqua","MODIS",91,6.03,319.2,31.2,"D",0
-17.2406,122.5543,338.9,1.9,1.4,"2019-12-25",512,"Aqua","MODIS",78,6.03,310.2,41.3,"D",0
-17.2385,122.5724,346.5,1.9,1.4,"2019-12-25",512,"Aqua","MODIS",88,6.03,308.8,74.6,"D",0
-17.2528,122.5557,345.5,1.9,1.4,"2019-12-25",512,"Aqua","MODIS",87,6.03,312.9,72,"D",0
-14.2258,132.573,339.1,1.6,1.2,"2019-12-25",512,"Aqua","MODIS",59,6.03,315.4,30.4,"D",0
-15.3731,132.3947,339.3,1.5,1.2,"2019-12-25",512,"Aqua","MODIS",74,6.03,318.4,24.3,"D",0
-13.9774,135.484,352.3,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",94,6.03,311.3,218.3,"D",0
-15.3708,132.4086,340.2,1.5,1.2,"2019-12-25",512,"Aqua","MODIS",80,6.03,317,28.7,"D",0
-16.3537,127.9954,355.4,1,1,"2019-12-25",512,"Aqua","MODIS",96,6.03,316.4,46,"D",0
-16.3524,128.0047,343.4,1,1,"2019-12-25",512,"Aqua","MODIS",82,6.03,318.5,20.6,"D",0
-15.3754,132.3809,338.1,1.5,1.2,"2019-12-25",512,"Aqua","MODIS",57,6.03,317.7,18.8,"D",0
-13.9729,135.5087,365.9,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",100,6.03,314.7,358.3,"D",0
-15.9613,128.5547,335.9,1,1,"2019-12-25",512,"Aqua","MODIS",47,6.03,315.2,8.7,"D",0
-15.96,128.564,350.1,1,1,"2019-12-25",512,"Aqua","MODIS",92,6.03,314.4,35.4,"D",0
-15.3669,132.3652,340.5,1.5,1.2,"2019-12-25",512,"Aqua","MODIS",76,6.03,317.5,24.7,"D",0
-13.9683,135.5334,336.8,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",43,6.03,314.8,75,"D",0
-15.951,128.5626,340.5,1,1,"2019-12-25",512,"Aqua","MODIS",81,6.03,315.3,16.9,"D",0
-15.9523,128.5533,345.2,1,1,"2019-12-25",512,"Aqua","MODIS",87,6.03,315.8,24.5,"D",0
-13.9824,135.5362,374,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",100,6.03,315.2,472.4,"D",0
-13.9869,135.5114,356.1,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",97,6.03,312.1,248,"D",0
-13.9802,135.5305,378.4,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",100,6.03,316.2,545,"D",0
-13.952,135.5249,361.1,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",100,6.03,315.9,277.5,"D",0
-14.6893,129.7416,339.4,1.1,1,"2019-12-25",512,"Aqua","MODIS",83,6.03,310.2,21.2,"D",0
-13.9759,135.5554,334,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",41,6.03,313.7,56.8,"D",0
-13.9846,135.5056,349.3,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",91,6.03,312.5,181.7,"D",0
-13.9432,135.5748,339.1,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",68,6.03,316.5,79,"D",0
-13.9749,135.4782,337.7,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",72,6.03,310.6,92.2,"D",0
-13.9705,135.5029,370.8,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",100,6.03,313.6,419.3,"D",0
-14.9801,128.7821,335.2,1,1,"2019-12-25",512,"Aqua","MODIS",65,6.03,314.8,10.4,"D",0
-13.9379,135.5221,359.3,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",99,6.03,317.6,259.6,"D",0
-13.9424,135.4974,334.9,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",20,6.03,316.7,53.5,"D",0
-13.9564,135.5001,353.4,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",95,6.03,313.2,198.1,"D",0
-14.9892,128.7836,335.3,1,1,"2019-12-25",512,"Aqua","MODIS",72,6.03,316.1,11.4,"D",0
-13.9193,135.5444,338.5,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",61,6.03,317,74.7,"D",0
-14.9986,128.782,344,1,1,"2019-12-25",512,"Aqua","MODIS",85,6.03,314.8,26,"D",0
-14.9972,128.7914,334.3,1,1,"2019-12-25",512,"Aqua","MODIS",42,6.03,314.5,9.4,"D",0
-13.4919,135.2773,338.5,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",77,6.03,308.8,90.5,"D",0
-13.4831,135.3262,332.5,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",24,6.03,313.4,44.6,"D",0
-13.4971,135.3288,341.4,2.7,1.6,"2019-12-25",512,"Aqua","MODIS",78,6.03,310.3,101.1,"D",0
-13.9821,132.6505,338,1.6,1.3,"2019-12-25",512,"Aqua","MODIS",69,6.03,315.4,25.7,"D",0
-14.0023,132.6696,337,1.7,1.3,"2019-12-25",512,"Aqua","MODIS",71,6.03,314.1,21.1,"D",0
-14.2387,132.0023,338.9,1.5,1.2,"2019-12-25",512,"Aqua","MODIS",79,6.03,312.4,27.4,"D",0
-13.6134,135.6237,331.1,2.8,1.6,"2019-12-25",512,"Aqua","MODIS",51,6.03,312.2,46.4,"D",0
-13.4963,135.2527,331.4,2.6,1.6,"2019-12-25",512,"Aqua","MODIS",54,6.03,307.8,50.9,"D",0
-11.6504,131.1877,336,1.4,1.2,"2019-12-25",513,"Aqua","MODIS",80,6.03,307.7,33.4,"D",0
-11.663,131.1765,349,1.4,1.2,"2019-12-25",513,"Aqua","MODIS",94,6.03,307.3,73.7,"D",0
-11.8685,133.4227,327.5,2.1,1.4,"2019-12-25",513,"Aqua","MODIS",65,6.03,300.3,25.2,"D",0
-11.8732,133.4115,326.9,2.1,1.4,"2019-12-25",513,"Aqua","MODIS",55,6.03,300.6,22.8,"D",0
-21.4112,116.4056,329.2,4.8,2,"2019-12-25",648,"Aqua","MODIS",76,6.03,303.7,50.6,"D",0
-21.3933,116.4014,328.5,4.8,2,"2019-12-25",648,"Aqua","MODIS",73,6.03,302.9,45.2,"D",0
-21.4071,116.4091,335.2,4.8,2,"2019-12-25",648,"Aqua","MODIS",87,6.03,303.6,133.1,"D",0
-23.176,117.0064,327.7,4.8,2,"2019-12-25",648,"Aqua","MODIS",75,6.03,287,134.3,"D",0
-37.5298,147.6738,323.9,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,289.7,26.2,"N",0
-37.5282,147.6873,313,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",78,6.03,289.7,14.5,"N",0
-37.629,147.8578,322.6,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",61,6.03,291.1,22,"N",0
-37.6356,147.8856,317.5,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",70,6.03,291,18.3,"N",0
-37.5698,147.5863,321.5,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",69,6.03,292.7,21.8,"N",0
-37.6024,147.9986,306.7,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",36,6.03,289.3,9.2,"N",0
-37.599,147.945,309.8,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",41,6.03,290,11.1,"N",0
-37.604,147.9856,308.6,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",48,6.03,289,10.6,"N",0
-37.5715,147.9868,317.4,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",24,6.03,290,17.6,"N",0
-37.5846,147.6296,313.1,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",56,6.03,290.8,14.5,"N",0
-37.5765,147.6145,323.5,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.6,25.7,"N",0
-37.5749,147.6276,334.1,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,292.3,41.4,"N",0
-37.5652,147.6255,330.5,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.3,34.4,"N",0
-37.5683,147.5993,323.8,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",81,6.03,292.4,24.3,"N",0
-37.5605,147.6656,321.8,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",68,6.03,290.4,21.5,"N",0
-37.5311,147.9138,326.3,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.7,27.4,"N",0
-37.5326,147.9015,322.5,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,290.9,23.4,"N",0
-37.5589,147.6792,331,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",92,6.03,291.6,34,"N",0
-37.5199,147.9259,348.7,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,293.9,71.4,"N",0
-37.5184,147.9384,322.4,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,290.6,25,"N",0
-37.5379,147.6891,327.2,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.6,30.7,"N",0
-37.5261,147.8733,310.2,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",47,6.03,289.7,11.2,"N",0
-37.5364,147.7023,317.8,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",96,6.03,290.5,19.5,"N",0
-37.5585,147.5972,343.9,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,293.2,61.3,"N",0
-37.5601,147.5842,335.8,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,293.2,44.1,"N",0
-37.5102,147.9246,325.5,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,290,28.8,"N",0
-37.5616,147.5711,328.6,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",97,6.03,294.2,31.9,"N",0
-37.5631,147.558,315,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",19,6.03,292.5,15.8,"N",0
-37.5021,147.9096,313,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",38,6.03,289.4,13.3,"N",0
-37.5503,147.5827,335.7,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,292.2,45.3,"N",0
-37.5395,147.6758,339.2,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,292.2,51,"N",0
-37.541,147.6623,323,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",99,6.03,290.4,24.8,"N",0
-37.5232,147.5449,361.4,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,294.6,115.3,"N",0
-35.5761,149.9709,312.2,1,1,"2019-12-25",1252,"Terra","MODIS",79,6.03,288.3,11.5,"N",0
-37.2912,148.5369,314.3,1.1,1,"2019-12-25",1252,"Terra","MODIS",72,6.03,287.6,15.4,"N",0
-37.5322,147.5669,345.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,293.9,65.3,"N",0
-37.5298,147.5734,332.5,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.6,41.7,"N",0
-37.5108,147.6497,308.2,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",26,6.03,288.1,10.8,"N",0
-37.4928,147.6333,309.8,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",53,6.03,289.3,12.2,"N",0
-37.2275,148.3919,304.7,1.1,1,"2019-12-25",1252,"Terra","MODIS",61,6.03,289.1,7.5,"N",0
-37.2259,148.4044,309,1.1,1,"2019-12-25",1252,"Terra","MODIS",76,6.03,288.8,10.7,"N",0
-37.5217,147.5578,362.5,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,294.7,119,"N",0
-37.5216,147.6586,309.7,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",59,6.03,289.2,11.9,"N",0
-37.3947,147.6914,305.6,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",28,6.03,288.3,9.1,"N",0
-37.542,147.5681,352.4,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,293.6,82.9,"N",0
-37.2818,148.5351,306,1.1,1,"2019-12-25",1252,"Terra","MODIS",19,6.03,287,8.5,"N",0
-37.4957,147.8808,308,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",52,6.03,289,10.6,"N",0
-37.5205,147.6518,313.7,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",66,6.03,289.1,15.9,"N",0
-37.5313,147.5603,331.1,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,293.9,39.4,"N",0
-37.5329,147.5468,300.2,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",10,6.03,290.1,5.6,"N",0
-37.3635,147.6196,306.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",68,6.03,286.3,10.8,"N",0
-37.2522,148.5421,314.1,1.1,1,"2019-12-25",1252,"Terra","MODIS",41,6.03,288.6,13.7,"N",0
-35.5582,149.972,300.2,1,1,"2019-12-25",1252,"Terra","MODIS",22,6.03,288.4,4.1,"N",0
-37.3584,147.5778,306.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",9,6.03,287.5,9.5,"N",0
-37.2277,148.5427,302.4,1.1,1,"2019-12-25",1252,"Terra","MODIS",11,6.03,288.2,6.2,"N",0
-35.5104,149.9163,300,1,1,"2019-12-25",1252,"Terra","MODIS",5,6.03,283.4,5.3,"N",0
-35.5119,149.9052,302.3,1,1,"2019-12-25",1252,"Terra","MODIS",34,6.03,285.1,6.8,"N",0
-35.5135,149.8942,305.7,1,1,"2019-12-25",1252,"Terra","MODIS",49,6.03,284.4,8.8,"N",0
-37.5405,147.581,341.1,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,292.1,55,"N",0
-37.2183,148.465,302.7,1.1,1,"2019-12-25",1252,"Terra","MODIS",15,6.03,288.6,5.9,"N",0
-35.5745,149.9819,311.5,1,1,"2019-12-25",1252,"Terra","MODIS",76,6.03,288.5,11,"N",0
-37.5313,147.6607,332.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,290.6,39.6,"N",0
-37.3568,147.5914,311.6,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",24,6.03,287.7,13.5,"N",0
-37.5026,147.6348,306.7,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",8,6.03,288.7,9.3,"N",0
-37.5435,147.5551,327.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",95,6.03,291.6,30.9,"N",0
-37.5518,147.5696,358,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,296.7,99.6,"N",0
-37.5037,147.8964,318.3,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",89,6.03,290.1,19,"N",0
-37.5266,147.7009,302.9,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",46,6.03,289.3,7.2,"N",0
-37.5734,147.6405,315.2,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",27,6.03,290.4,14.7,"N",0
-37.581,147.5753,301.9,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",21,6.03,289.9,6.4,"N",0
-37.5533,147.5564,329.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,294.3,34.9,"N",0
-37.5548,147.5432,308.4,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",74,6.03,290.2,11.4,"N",0
-37.5118,147.9115,328,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,290.8,30.5,"N",0
-37.5862,147.6166,305,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",24,6.03,290.2,8.1,"N",0
-37.5165,147.8714,314.8,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",51,6.03,290.6,15.4,"N",0
-37.5671,147.6938,326.6,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",49,6.03,290.9,25.8,"N",0
-37.5281,147.9395,317.6,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",84,6.03,291,18.7,"N",0
-37.5296,147.9266,320.8,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",69,6.03,292,21.1,"N",0
-37.5523,147.9831,319,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",34,6.03,290.1,18.9,"N",0
-37.5411,147.9944,313.1,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",48,6.03,289.7,14.2,"N",0
-37.5713,147.5733,325.3,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",94,6.03,293.1,28,"N",0
-37.6136,147.9875,314.6,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",62,6.03,289.5,15.8,"N",0
-37.6259,147.884,315.9,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",83,6.03,290.8,16.5,"N",0
-37.5214,147.913,337.1,1.1,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.8,45,"N",0
-37.5668,147.6123,328.2,1.2,1.1,"2019-12-25",1252,"Terra","MODIS",100,6.03,291.9,31.1,"N",0
-32.8661,150.6245,310.2,1,1,"2019-12-25",1253,"Terra","MODIS",79,6.03,289.5,10.2,"N",0
-33.5009,150.203,301.9,1,1,"2019-12-25",1253,"Terra","MODIS",45,6.03,287.5,6.1,"N",0
-32.9654,149.9632,308.7,1,1,"2019-12-25",1253,"Terra","MODIS",75,6.03,290.3,8.9,"N",0
-35.2129,150.0042,300.2,1,1,"2019-12-25",1253,"Terra","MODIS",10,6.03,287.4,4.8,"N",0
-32.5717,150.4967,309.1,1,1,"2019-12-25",1253,"Terra","MODIS",76,6.03,291.4,8.6,"N",0
-35.1515,150.3647,304.3,1,1,"2019-12-25",1253,"Terra","MODIS",11,6.03,288.4,5.9,"N",0
-33.1507,150.1993,305.2,1,1,"2019-12-25",1253,"Terra","MODIS",37,6.03,290.6,6.1,"N",0
-32.8644,150.6356,316.9,1,1,"2019-12-25",1253,"Terra","MODIS",94,6.03,291.2,15.9,"N",0
-33.0504,149.8215,308.7,1,1,"2019-12-25",1253,"Terra","MODIS",75,6.03,289,9.6,"N",0
-33.4258,150.4561,301.1,1,1,"2019-12-25",1253,"Terra","MODIS",26,6.03,288.9,4.5,"N",0
-33.1491,150.21,307.6,1,1,"2019-12-25",1253,"Terra","MODIS",65,6.03,290.8,7.7,"N",0
-33.204,150.1547,300.3,1,1,"2019-12-25",1253,"Terra","MODIS",24,6.03,289.4,4.2,"N",0
-33.2125,150.0341,316.7,1,1,"2019-12-25",1253,"Terra","MODIS",94,6.03,289.4,15.6,"N",0
-33.1443,150.2422,318.6,1,1,"2019-12-25",1253,"Terra","MODIS",97,6.03,290.5,16.1,"N",0
-33.1427,150.2531,303.5,1,1,"2019-12-25",1253,"Terra","MODIS",22,6.03,290.4,5,"N",0
-33.1373,150.2346,304.2,1,1,"2019-12-25",1253,"Terra","MODIS",59,6.03,290.7,6.1,"N",0
-33.057,149.9668,338.7,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,293,41.3,"N",0
-33.0489,149.8322,302.9,1,1,"2019-12-25",1253,"Terra","MODIS",46,6.03,288.8,6.1,"N",0
-33.1405,150.2131,300.6,1,1,"2019-12-25",1253,"Terra","MODIS",23,6.03,290.5,3.9,"N",0
-33.0284,149.9717,326.7,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,290.1,23.3,"N",0
-33.0586,149.956,327.6,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,291.1,25.9,"N",0
-33.0374,149.9736,322,1,1,"2019-12-25",1253,"Terra","MODIS",73,6.03,290.3,17.4,"N",0
-33.0358,149.9845,317.9,1,1,"2019-12-25",1253,"Terra","MODIS",53,6.03,290.4,13.5,"N",0
-32.967,150.1413,300.4,1,1,"2019-12-25",1253,"Terra","MODIS",26,6.03,290.4,4.4,"N",0
-32.9808,149.922,302.6,1,1,"2019-12-25",1253,"Terra","MODIS",25,6.03,289.1,5.4,"N",0
-32.9808,150.2286,303.7,1,1,"2019-12-25",1253,"Terra","MODIS",56,6.03,290.8,5.7,"N",0
-32.9792,150.2394,304.6,1,1,"2019-12-25",1253,"Terra","MODIS",61,6.03,290.7,6.4,"N",0
-32.9824,150.2178,311.2,1,1,"2019-12-25",1253,"Terra","MODIS",82,6.03,291.2,10.6,"N",0
-32.9654,150.1519,318.1,1,1,"2019-12-25",1253,"Terra","MODIS",96,6.03,291.2,17,"N",0
-33.0399,149.8303,301.6,1,1,"2019-12-25",1253,"Terra","MODIS",9,6.03,288.4,5.1,"N",0
-32.9725,150.1598,307,1,1,"2019-12-25",1253,"Terra","MODIS",12,6.03,290.5,6.8,"N",0
-32.9799,150.1725,324.6,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,291.7,22,"N",0
-32.9792,149.9328,330.2,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,292.1,29.2,"N",0
-32.9882,149.9347,310.7,1,1,"2019-12-25",1253,"Terra","MODIS",44,6.03,290.1,10.1,"N",0
-32.9776,149.9436,314.8,1,1,"2019-12-25",1253,"Terra","MODIS",70,6.03,291.3,12.3,"N",0
-32.9744,149.9651,313.3,1,1,"2019-12-25",1253,"Terra","MODIS",87,6.03,291,11.9,"N",0
-32.976,149.9544,306.9,1,1,"2019-12-25",1253,"Terra","MODIS",39,6.03,290.4,6.9,"N",0
-32.9686,149.9417,319.8,1,1,"2019-12-25",1253,"Terra","MODIS",89,6.03,290.6,16.9,"N",0
-34.2412,150.2958,312.1,1,1,"2019-12-25",1253,"Terra","MODIS",84,6.03,288.9,11.1,"N",0
-32.967,149.9524,316.5,1,1,"2019-12-25",1253,"Terra","MODIS",93,6.03,290.8,14.8,"N",0
-32.8536,150.6446,302.6,1,1,"2019-12-25",1253,"Terra","MODIS",50,6.03,289.3,5.6,"N",0
-34.8914,150.2551,303.4,1,1,"2019-12-25",1253,"Terra","MODIS",55,6.03,289.4,5.9,"N",0
-34.9925,150.1931,309.6,1,1,"2019-12-25",1253,"Terra","MODIS",78,6.03,289.5,10.4,"N",0
-34.2875,150.1711,301.3,1,1,"2019-12-25",1253,"Terra","MODIS",40,6.03,289.3,4.7,"N",0
-32.751,150.105,304.6,1,1,"2019-12-25",1253,"Terra","MODIS",18,6.03,290.2,5.7,"N",0
-32.7399,150.9686,300.7,1,1,"2019-12-25",1253,"Terra","MODIS",32,6.03,290.5,4,"N",0
-33.8028,150.1474,313.8,1,1,"2019-12-25",1253,"Terra","MODIS",33,6.03,289.3,10.9,"N",0
-32.6122,150.4155,308.1,1,1,"2019-12-25",1253,"Terra","MODIS",73,6.03,290.7,7.6,"N",0
-32.5707,150.2659,306.6,1,1,"2019-12-25",1253,"Terra","MODIS",68,6.03,292.2,7.2,"N",0
-32.7094,150.1958,316.8,1,1,"2019-12-25",1253,"Terra","MODIS",94,6.03,290.3,15,"N",0
-32.6294,150.7194,303.2,1,1,"2019-12-25",1253,"Terra","MODIS",54,6.03,290.8,5,"N",0
-32.6411,150.4107,315.1,1,1,"2019-12-25",1253,"Terra","MODIS",91,6.03,292.3,13.7,"N",0
-32.7068,150.151,314.1,1,1,"2019-12-25",1253,"Terra","MODIS",75,6.03,290.8,12.1,"N",0
-34.9624,150.2141,301.6,1,1,"2019-12-25",1253,"Terra","MODIS",42,6.03,289.2,5.2,"N",0
-32.7142,150.1637,310.9,1,1,"2019-12-25",1253,"Terra","MODIS",43,6.03,290.9,9.6,"N",0
-32.7152,150.2193,306.4,1,1,"2019-12-25",1253,"Terra","MODIS",53,6.03,288.8,8,"N",0
-32.632,150.4085,315.7,1,1,"2019-12-25",1253,"Terra","MODIS",92,6.03,291.8,13.1,"N",0
-32.6213,150.4173,330.6,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,293,29.1,"N",0
-32.6689,150.2258,331.9,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,291.1,31.2,"N",0
-32.6598,150.2239,328.2,1,1,"2019-12-25",1253,"Terra","MODIS",100,6.03,290.8,26.1,"N",0
-32.5998,150.4353,317.1,1,1,"2019-12-25",1253,"Terra","MODIS",94,6.03,291.8,14.5,"N",0
-32.1482,151.3668,303.6,1.1,1,"2019-12-25",1253,"Terra","MODIS",56,6.03,289.6,6.7,"N",0
-32.5683,150.5185,303.3,1,1,"2019-12-25",1253,"Terra","MODIS",8,6.03,291.5,4.3,"N",0
-35.0607,150.1062,307.7,1,1,"2019-12-25",1253,"Terra","MODIS",49,6.03,288.9,8,"N",0
-32.8181,150.1478,303,1,1,"2019-12-25",1253,"Terra","MODIS",52,6.03,289.8,5.8,"N",0
-32.6849,150.7889,307.7,1,1,"2019-12-25",1253,"Terra","MODIS",16,6.03,290.6,7.2,"N",0
-32.7859,150.7779,308.8,1,1,"2019-12-25",1253,"Terra","MODIS",76,6.03,290.6,8.5,"N",0
-32.7766,150.7927,302.7,1,1,"2019-12-25",1253,"Terra","MODIS",51,6.03,290.1,5.6,"N",0
-32.7422,151.0152,314.2,1.1,1,"2019-12-25",1253,"Terra","MODIS",43,6.03,291.7,11.9,"N",0
-32.6437,150.6886,303.1,1,1,"2019-12-25",1253,"Terra","MODIS",24,6.03,291.4,4.6,"N",0
-33.4992,150.2138,303.2,1,1,"2019-12-25",1253,"Terra","MODIS",54,6.03,287.3,6.6,"N",0
-35.2268,150.3587,307,1,1,"2019-12-25",1253,"Terra","MODIS",25,6.03,288.4,7.6,"N",0
-35.133,150.434,308.3,1,1,"2019-12-25",1253,"Terra","MODIS",74,6.03,288,8.4,"N",0
-34.1943,149.9877,321.4,1,1,"2019-12-25",1253,"Terra","MODIS",61,6.03,289.8,18.3,"N",0
-33.4976,150.2247,317.4,1,1,"2019-12-25",1253,"Terra","MODIS",95,6.03,287.9,17.1,"N",0
-33.5099,150.205,315.4,1,1,"2019-12-25",1253,"Terra","MODIS",77,6.03,288.1,14.3,"N",0
-34.2017,150.0005,320.2,1,1,"2019-12-25",1253,"Terra","MODIS",75,6.03,289.1,17.4,"N",0
-34.2299,150.3722,302.4,1,1,"2019-12-25",1253,"Terra","MODIS",49,6.03,288.8,5.6,"N",0
-34.893,150.2441,302,1,1,"2019-12-25",1253,"Terra","MODIS",13,6.03,289.2,4.7,"N",0
-35.3769,150.3359,301,1,1,"2019-12-25",1253,"Terra","MODIS",36,6.03,289.2,4.4,"N",0
-34.9384,150.3786,300.8,1,1,"2019-12-25",1253,"Terra","MODIS",17,6.03,289.5,3.7,"N",0
-35.0862,150.123,302.6,1,1,"2019-12-25",1253,"Terra","MODIS",25,6.03,288.2,5.9,"N",0
-34.9932,150.4424,304.8,1,1,"2019-12-25",1253,"Terra","MODIS",61,6.03,288.7,6.3,"N",0
-34.9518,150.2231,312.2,1,1,"2019-12-25",1253,"Terra","MODIS",84,6.03,289.9,12,"N",0
-35.2252,150.3697,308.3,1,1,"2019-12-25",1253,"Terra","MODIS",61,6.03,288.2,8.9,"N",0
-35.2236,150.3807,307,1,1,"2019-12-25",1253,"Terra","MODIS",25,6.03,286.3,8,"N",0
-34.1986,150.0222,305.2,1,1,"2019-12-25",1253,"Terra","MODIS",63,6.03,288.9,6.9,"N",0
-35.2519,150.3702,314.8,1,1,"2019-12-25",1253,"Terra","MODIS",88,6.03,288.8,13.3,"N",0
-35.1011,150.461,304.6,1,1,"2019-12-25",1253,"Terra","MODIS",29,6.03,288.8,5.8,"N",0
-35.1965,150.3748,306.7,1,1,"2019-12-25",1253,"Terra","MODIS",36,6.03,286.9,7.4,"N",0
-35.2234,149.9952,300.6,1,1,"2019-12-25",1253,"Terra","MODIS",30,6.03,287.7,5.1,"N",0
-35.1601,150.0544,307.3,1,1,"2019-12-25",1253,"Terra","MODIS",71,6.03,287.4,9.1,"N",0
-35.1585,150.0654,310.2,1,1,"2019-12-25",1253,"Terra","MODIS",80,6.03,287.7,11.3,"N",0
-35.0517,150.1042,314.3,1,1,"2019-12-25",1253,"Terra","MODIS",74,6.03,288.8,12.4,"N",0
